CODIGO;CODIGO2;UBICACIÓN;FECHA;ORIGEN;CODCLI2;TAREAS
22999; PASTAS CASERAS AMALIA;http://maps.google.com/?q=-34.75973305810043,-55.67698225378991;27/4/2024;2;22999;22999
22160; MARY FABBRI;http://maps.google.com/?q=-34.7851853141281,-55.5543985962867;27/4/2024;2;22160;22160
80102;YESICA CABRERA;http://maps.google.com/?q=-34.48755688671258,-55.62505166977644;27/4/2024;2;80102;80102
61925;Almacén Celeste ( soca);"http://maps.google.com/?q=-34.68417753408313,-55.7055625319481
";27/4/2024;2;61925;61925
80101;CLAUDIA HERNANDEZ;http://maps.google.com/?q=-34.48666095172581,-55.62791492789984;27/4/2024;2;80101;80101
81114;ROTISERIA Y PIZZERIA DC;"http://maps.google.com/?q=-34.765324976145735,-55.74189238250256
";27/4/2024;2;81114;
80065; REPEZ-K;http://maps.google.com/?q=-34.78508976373885,-55.5321205034852;27/4/2024;2;80065;
81119;SUSANA PEÑA;http://maps.google.com/?q=-34.7899332305141,-55.8609804511070;27/4/2024;2;81119;
81110;LA FLIA;http://maps.google.com/?q=-34.78850334976035,-55.87369646877050;27/4/2024;2;81110;
23150; LOS MIRASOLES;http://maps.google.com/?q=-34.74227233444629,-55.52047166973352;27/4/2024;2;23150;
81105;MINIMARKET CONTIGO;http://maps.google.com/?q=-34.75890754190666,-55.76640240848064;27/4/2024;2;81105;81105
13130;ALMACEN CARMEN;http://maps.google.com/?q=-34.76513878696082,-55.83151236176491;27/4/2024;2;13130;
13185;PAPELERIA LUPAS;http://maps.google.com/?q=-34.771559317075734,-55.8382735401392;27/4/2024;2;13185;
13030; OLD NEVADA;http://maps.google.com/?q=-34.77129299839244,-55.79670533537865;27/4/2024;2;81136;
21915; AVEHUE;http://maps.google.com/?q=-34.48576721797112,-55.63119996339083;27/4/2024;2;21915;21915
80123; CARRITO HOLA MAXI;http://maps.google.com/?q=-34.750555,-55.709248;27/4/2024;2;80123;
80112;PUESTO ANGELO;http://maps.google.com/?q=-34.786642,-55.468067;27/4/2024;2;80112;80112
82114;ALMACEN ZULMA;http://maps.google.com/?q=-34.745983,-55.760186;27/4/2024;2;82114;
82108; ANGEL SANTANA;http://maps.google.com/?q=-34.748972,-55.767334;27/4/2024;2;82108;82108
80120;LA CAMBICHA RUTA 8 Y 9 1;http://maps.google.com/?q=-34.662855,-55.599908;27/4/2024;2;80120;80120
62906; DANIEL DOMINGUEZ;http://maps.google.com/?q=-34.76591301171604,-55.75575202703476;27/4/2024;2;62906;62906
81059; Auto Lo De Leo. Visita mensual;http://maps.google.com/?q=-34.77309001317259,-55.83124246448278;27/4/2024;2;81059;81059
23285;MINI MERCADO MARIA CRISTINA;http://maps.google.com/?q=-34.73502928244705,-55.68501245230437;27/4/2024;2;23285;23285
23160; RENNE RUTA 9;http://maps.google.com/?q=-34.6666597624192,-55.5939712375402;27/4/2024;2;23160;
23060; ALMACEN MINUCHA;http://maps.google.com/?q=-34.667122204422476,-55.5947145447135;27/4/2024;2;23060;23060
22878;LA BARRA;http://maps.google.com/?q=-34.763207737972365,-55.6667647138238;27/4/2024;2;22878;
81010; Panadería bella joven (parque del Plata sur );http://maps.google.com/?q=-34.7660284149264,-55.7189336791634;27/4/2024;2;81010;81010
85009; La Provision Roque;http://maps.google.com/?q=-34.74429120584239,-55.75938776135444;27/4/2024;2;85009;85009
80062; MILTON UMPIERREZ (BELLO HORIZONTE).;http://maps.google.com/?q=-34.76832157270788,-55.64159955829381;27/4/2024;2;80062;80062
80005; Néstor falero ( estación Floresta ). Visita periodica;http://maps.google.com/?q=-34.7373927323566,-55.6867146492004;27/4/2024;2;80303;80303
23215; PIZZERIA SUNSET;http://maps.google.com/?q=-34.76941855323466,-55.65822489559650;27/4/2024;2;23215;
22820; ALMACEN LO DE CUSTODIO;http://maps.google.com/?q=-34.792343293070516,-55.481780134141445;27/4/2024;2;22820;22820
22041; A TODO DAR;http://maps.google.com/?q=-34.781574974521234,-55.56026928126812;27/4/2024;2;22041;22041
22644; IVAN JUAREZ;http://maps.google.com/?q=-34.75438427180358,-55.67569009959698;27/4/2024;2;22644;22644
81117;BOCATERIA DEL SOL;http://maps.google.com/?q=-34.77362484127945,-55.76599270105363;27/4/2024;2;81117;
81120;PABLO ITURRALDE AL PIQUE;http://maps.google.com/?q=-34.76528641628985,-55.74922151863575;27/4/2024;2;81120;81120
61850; LO DE CLAU;http://maps.google.com/?q=-34.68405319420635,-55.70347476750612;27/4/2024;2;61850;
82106;ROTISERIA RUTA 11;http://maps.google.com/?q=-34.75752367509024,-55.76689962297677;27/4/2024;2;82106;82106
80109;PANADERIA PAL MATE(LA FLORESTA);http://maps.google.com/?q=-34.75996773787396,-55.67699130624533;27/4/2024;2;80109;80109
22038; BAR LA PLAZITA // SANTA ANA SUR // L2;http://maps.google.com/?q=-34.79304402350773,-55.49204461276531;27/4/2024;2;22038;22038
23065; BETTINA RANCEL // SAN LUIS SUR // L2;http://maps.google.com/?q=-34.77077715841556,-55.57631425559521;27/4/2024;2;23065;
23230; KASI 24 // CHUCHILLA ALTA SUR // L2;http://maps.google.com/?q=-34.791217981869686,-55.49223940819501;27/4/2024;2;23230;23230
22873; MINIMERCADO NICO // CHUCHILLA ALTA SUR // L2;"http://maps.google.com/?q=-34.792868910290565,-55.49237184226512
";27/4/2024;2;22873;22873
80110; ***UBICACION (poner ubicacion en comentarios)***:;http://maps.google.com/?q=-34.79086802265021,-55.47693975269794;27/4/2024;2;80110;
81074; LEONARDO GONZALEZ. Definir Visita periodica;http://maps.google.com/?q=-34.766029516626915,-55.75532052665949;27/4/2024;2;81074;81074
22923; MARCELO GUTIERREZ QUINTIAN;http://maps.google.com/?q=-34.78380739521041,-55.49190849065780;27/4/2024;2;80189;80189
80106; ***UBICACION (poner ubicacion en comentarios)***:;http://maps.google.com/?q=-34.76563290349145,-55.63648022711276;27/4/2024;2;80106;80106
80107;LA ESQUINA MIGUES;http://maps.google.com/?q=-34.48876425580614,-55.62850769609212;27/4/2024;2;80107;80107
22123; Parador El Naufrago // PINAMAR SUR // KIOSCOS PLAYA;http://maps.google.com/?q=-34.791010374455254,-55.85152365267277;27/4/2024;2;22123;22123
80108; ***UBICACION (poner ubicacion en comentarios)***:;http://maps.google.com/?q=-34.76988620457247,-55.59226769953966;27/4/2024;2;80108;
23020; Salón Dagus // FLORESTA // L1;http://maps.google.com/?q=-34.75999721052137,-55.67691620439291;27/4/2024;2;23020;23020
11930; ALMACEN MIRTHA **(cada 14 dias)**;http://maps.google.com/?q=-34.76499391165364,-55.72470545768738;27/4/2024;2;11930;11930
22126;CANTINA LA TUNA LA FAMILIA;http://maps.google.com/?q=-34.78021654711973,-55.56623887270689;27/4/2024;2;22126;22126
80071; ALMACEN VICTORIA;http://maps.google.com/?q=-34.78112060741583,-55.46602718532085;27/4/2024;2;80071;
80006;LO DE GULMA;http://maps.google.com/?q=-34.79067335547067,-55.46286989003419;27/4/2024;2;80006;80006
80059; DON BARTOLO (GUAZUVIRA);http://maps.google.com/?q=-34.76477935250913,-55.61300788074732;27/4/2024;2;80059;80059
22132;ANANDA// (EDIFICIO FLORESTA FTE A LA PLAYA)// Floresta;http://maps.google.com/?q=-34.761396460552916,-55.67812655121089;27/4/2024;2;22132;22132
23225; PARADA 8;http://maps.google.com/?q=-34.77110654726195,-55.58828495442867;27/4/2024;2;23225;
13165;DE TODOUN POCO MARINDIA;http://maps.google.com/?q=-34.765340675510465,-55.74301589280367;27/4/2024;2;13165;13165
85033; SALON DE TODO UN POCO;http://maps.google.com/?q=-34.775025512675235,-55.74321504682302;27/4/2024;2;85033;85033
82019; Kiosco (estacion atlantida. gariboti);http://maps.google.com/?q=-34.74046583250509,-55.76476257294416;27/4/2024;2;82019;82019
85011; KIOSCO 29;http://maps.google.com/?q=-34.743643232844924,-55.76615296304226;27/4/2024;2;85011;85011
22940; PROVISION MIKA;http://maps.google.com/?q=-34.796598245835824,-55.48921354115009;27/4/2024;2;22940;22940
62783;ANDREA ESCOBAR;http://maps.google.com/?q=-34.77445792141012,-55.75941324234008;27/4/2024;2;62783;62783
23300; Super Araminda;http://maps.google.com/?q=-34.78548242831996,-55.55469296872616;27/4/2024;2;23300;23300
82105;LA ESPERANZA;http://maps.google.com/?q=-34.77037836480874,-55.86300250142813;27/4/2024;2;82105;82105
80104; ***UBICACION (poner ubicacion en comentarios)***:;http://maps.google.com/?q=-34.4914815322903,-55.5674368143081;27/4/2024;2;80104;
81108;PATRICIA CAMARGO;http://maps.google.com/?q=-34.77339983935205,-55.76100412756205;27/4/2024;2;81108;
81102; ***UBICACION (poner ubicacion en comentarios)***:;http://maps.google.com/?q=-34.78633548981089,-55.87022367864846;27/4/2024;2;81102;
11200;MIGUEL 24 HORASS;http://maps.google.com/?q=-34.75684798487557,-55.76879963278770;27/4/2024;2;11200;
82102;GITANA;http://maps.google.com/?q=-34.75942042614523,-55.71340598165988;27/4/2024;2;82102;82102
82104;DOS HERMANOS;http://maps.google.com/?q=-34.771334584923906,-55.764965750277035;27/4/2024;2;82104;
13060;LA ESCALERITA;http://maps.google.com/?q=-34.778632558926645,-55.86655642837286;27/4/2024;2;13060;
13160; VANESSA;http://maps.google.com/?q=-34.77038497466324,-55.82078084349632;27/4/2024;2;13160;
82007; LOS CUATRO SOLES;http://maps.google.com/?q=-34.77002638929236,-55.81959329545497;27/4/2024;2;82007;82007
13003;KIOSCO HUGO BATALLA ARAUJO;http://maps.google.com/?q=-34.76525887352463,-55.8466437086463;27/4/2024;2;13003;
13007;ALMACEN NEPTUNIA 24 HS;http://maps.google.com/?q=-34.77959143719225,-55.87578725069761;27/4/2024;2;13007;
13002;KIOSCO NATALIA;http://maps.google.com/?q=-34.76546186348864,-55.83394948393106;27/4/2024;2;13002;
13140;LO DE TERE;http://maps.google.com/?q=-34.76561747960879,-55.83203304558992;27/4/2024;2;13140;
41800;EL MIMBRE;http://maps.google.com/?q=-34.765326353283115,-55.76152380555868;27/4/2024;2;41800;
80103;GONZALEZ MIRNA;http://maps.google.com/?q=-34.77022743965379,-55.65533146262168;27/4/2024;2;80103;80103
11169;STEFANI DELGADO;http://maps.google.com/?q=-34.75454872363515,-55.72270385921001;27/4/2024;2;11169;
23220; KM 66 POINT Pasar como cliente de verano;http://maps.google.com/?q=-34.78631511336425,-55.55542320013046;27/4/2024;2;23220;
85031; PANADERÍA AVRIL. Visita cada dos meses;http://maps.google.com/?q=-34.7697016781538,-55.730175152421;27/4/2024;2;85031;85031
81001; Kiosco San cono (Andrea Escobar ) (Atlántida );http://maps.google.com/?q=-34.77443974520611,-55.75930126011371;27/4/2024;2;62783;62783
11151;SALON SUERTUDO;http://maps.google.com/?q=-34.7666982461259,-55.7215216755867;27/4/2024;2;11151;11151
81065; INDIGO;http://maps.google.com/?q=-34.77993979198724,-55.75832024216652;27/4/2024;2;81065;
62971;AGUIRRE VIÑOLES;http://maps.google.com/?q=-34.77370443177763,-55.76276298612355;27/4/2024;2;62971;
62915; IGUANA RESTO PUB;http://maps.google.com/?q=-34.77360583869241,-55.7602309808135;27/4/2024;2;63010;63010
21430; ALMACEN ADRIANA Y OSCAR;http://maps.google.com/?q=-34.49313484655759,-55.56865151971578;27/4/2024;2;21430;21430
85035; DON RICARDO;http://maps.google.com/?q=-34.74306165071177,-55.70831548422575;27/4/2024;2;85035;85035
62780; COMOTTO;http://maps.google.com/?q=-34.775561154417396,-55.758706144988544;27/4/2024;2;63000;
11766; SANTIAGO CAVALIERE;http://maps.google.com/?q=-34.772264630553316,-55.75054921209812;27/4/2024;2;11766;
12901; HERNANDEZ CAMARGO;http://maps.google.com/?q=-34.771702253015654,-55.81950109452009;27/4/2024;2;12901;12901
13035; MATHIAS TABARE;http://maps.google.com/?q=-34.78013145534203,-55.87310705333948;27/4/2024;2;81113;
22759; ALCINA HNOS LTDA;http://maps.google.com/?q=-34.7890557002422,-55.4666994139552;27/4/2024;2;22759;22759
22791; KIOSCO TIA ISA;http://maps.google.com/?q=-34.76845873049822,-55.65431691706180;27/4/2024;2;22791;22791
22146; PETROBRAS FLORESTA;http://maps.google.com/?q=-34.749407865093055,-55.68400360643864;27/4/2024;2;22146;22146
13155;MARINDIA SOL PANADERIA;http://maps.google.com/?q=-34.77089833841158,-55.81580970436334;27/4/2024;2;13155;
22911; EL PUNTO;http://maps.google.com/?q=-34.75346283965395,-55.61136234551668;27/4/2024;2;22911;22911
23405;FERRETERIA GUAZUBIRA;http://maps.google.com/?q=-34.76035363591038,-55.61198931187391;27/4/2024;2;23405;23405
22157; RIMISOL;http://maps.google.com/?q=-34.76999554316618,-55.59803009033204;27/4/2024;2;22157;22157
80100;FACUNDO MARTINEZ;http://maps.google.com/?q=-34.77104926233962,-55.58821521699428;27/4/2024;2;80100;80100
23255;EL CUENTITO;http://maps.google.com/?q=-34.77100134126828,-55.58822527527809;27/4/2024;2;23255;
11920; PARADA 20;http://maps.google.com/?q=-34.751914975780466,-55.715663731098175;27/4/2024;2;11920;11920
22159; ANDREA LLADO;http://maps.google.com/?q=-34.78504102473688,-55.39934847503900;27/4/2024;2;22159;22159
23085; ROTISERIA Y PIZZERIA CARINA;http://maps.google.com/?q=-34.69796955439777,-55.51969181746244;27/4/2024;2;23085;23085
23245; TATIANA JARA (ex Carlos Otero);http://maps.google.com/?q=-34.78971405533106,-55.47552555799483;27/4/2024;2;23245;
61915; Los Hermanos;http://maps.google.com/?q=-34.68360876722223,-55.70567015558481;27/4/2024;2;61915;
23275;OLGA VELAZQUEZ;http://maps.google.com/?q=-34.75110949109411,-55.699333101511;27/4/2024;2;23275;
11720; PERRONE;http://maps.google.com/?q=-34.7568945368859,-55.7668443024158;27/4/2024;2;11720;
61371; JIMENA BUENOS;http://maps.google.com/?q=-34.68373007507247,-55.70771332830191;27/4/2024;2;61371;61371
12916; KIOSCO COQUI;http://maps.google.com/?q=-34.77807215248287,-55.85705604404211;27/4/2024;2;12916;
11157;EL CONTENEDOR;http://maps.google.com/?q=-34.74910841716192,-55.70853173732757;27/4/2024;2;11157;11157
22033; JORGE SANTOS;http://maps.google.com/?q=-34.77075870599147,-55.65514136105776;27/4/2024;2;22033;
11897; ALEXANDER ABEL K DE AK;http://maps.google.com/?q=-34.76070785621759,-55.71273140609264;27/4/2024;2;82107;
41920; ALICIA BIZOSA DE MAYO;http://maps.google.com/?q=-34.7574740934443,-55.7745077088475;27/4/2024;2;41920;41920
41941; LO DE CLAUDIA;http://maps.google.com/?q=-34.74850869159195,-55.76750814914703;27/4/2024;2;41941;
11911;RKM;http://maps.google.com/?q=-34.7600746106014,-55.7200380787253;27/4/2024;2;11911;
85036; ALMACEN AZUL;http://maps.google.com/?q=-34.74592792112473,-55.76040733605622;27/4/2024;2;85036;85036
85037; LO DE MARIO;http://maps.google.com/?q=-34.75160451800998,-55.7233140617609;27/4/2024;2;85037;85037
41815;MIGUEL FALERO;http://maps.google.com/?q=-34.732448641966116,-55.76852470636368;27/4/2024;2;41815;
80067; Bar y Pizzería La Roca;http://maps.google.com/?q=-34.78755118356486,-55.46272840350866;27/4/2024;2;80067;80067
21920;LO DE INES;http://maps.google.com/?q=-34.485792366454476,-55.62484379857779;27/4/2024;2;21920;21920
22960; LULIBRU;http://maps.google.com/?q=-34.778775207231824,-55.565005391836166;27/4/2024;2;22960;
80073; Pañalera Sueños;http://maps.google.com/?q=-34.682725144450735,-55.701304525136955;27/4/2024;2;80073;
13004;ALMACEN:RUTA 10 MARTHA;http://maps.google.com/?q=-34.790105596517705,-55.85600730031729;27/4/2024;2;13004;
80060; Pizzería y RotiseríaRuta Ruta 9;http://maps.google.com/?q=-34.69796955439777,-55.51969181746244;27/4/2024;2;80060;
85017; Marcela;http://maps.google.com/?q=-34.773839652828634,-55.84856584668159;27/4/2024;2;85017;85017
12919; FLORENCIA CAMPAÑA. Visita cada 4 meses (cambio de rubro);http://maps.google.com/?q=-34.7697327998026,-55.8361401781439;27/4/2024;2;12919;
13120;BRILLANTE;http://maps.google.com/?q=-34.764597844402005,-55.83720836788416;27/4/2024;2;13120;
13125;EL ENCUENTRO;http://maps.google.com/?q=-34.765927058416146,-55.84052994847298;27/4/2024;2;13125;
62960; PLAZA DE LA MADRE;http://maps.google.com/?q=-34.7656587935737,-55.8388354629278;27/4/2024;2;62960;
11515; MONICA;http://maps.google.com/?q=-34.747743394669456,-55.72059363126755;27/4/2024;2;11515;11515
82015; Almacen los horneros (pinamar norte. gonzalo);http://maps.google.com/?q=-34.76931031553326,-55.86893353611231;27/4/2024;2;82015;
82021; Puesto achiras (salinas norte. gonzalo);http://maps.google.com/?q=-34.765706993173296,-55.85097916424275;27/4/2024;2;82021;
82018; El encuentro ( Salinas norte. gonzalo);http://maps.google.com/?q=-34.765927058416146,-55.84052994847298;27/4/2024;2;82018;
85020; Auto Panambi;http://maps.google.com/?q=-34.76713341315348,-55.83028458058834;27/4/2024;2;85020;85020
81062; AQUÍ NOMAS;http://maps.google.com/?q=-34.7677657783649,-55.769009180367;27/4/2024;2;81062;
22902; Provisión Avril (Costa Azul);http://maps.google.com/?q=-34.759850948962054,-55.66126149147749;27/4/2024;2;22902;22902
22030; PATRICIA PIÑEIRUA;http://maps.google.com/?q=-34.75462557789639,-55.65601743757725;27/4/2024;2;22030;22030
80057; Club Bello Horizonte;http://maps.google.com/?q=-34.77257914168741,-55.64601078629494;27/4/2024;2;80057;
80061; Pizzeria La Gaviota. Visita puntual;http://maps.google.com/?q=-34.76813759362718,-55.65499886870384;27/4/2024;2;80061;
12862; Gianro;http://maps.google.com/?q=-34.7756897629967,-55.8398821949958;27/4/2024;2;12862;
81054;Rotiseria Bella Ciao (ex Papacho);http://maps.google.com/?q=-34.777524134637986,-55.853757597506046;27/4/2024;2;81054;
80058; Carnicería Soca;http://maps.google.com/?q=-34.68403224112669,-55.70279415696859;27/4/2024;2;80058;
82008; Almacen ( marindia norte. gonzalo);http://maps.google.com/?q=-34.76771179615793,-55.81630088388920;27/4/2024;2;82008;82008
82006; ;http://maps.google.com/?q=-34.76638261088427,-55.81745892763138;27/4/2024;2;82006;
62005; Disco:;http://maps.google.com/?q=-34.77091789243971,-55.76064471155405;27/4/2024;2;62005;62005
81060; PASCUARELLO FAST FOOD;http://maps.google.com/?q=-34.77360886809063,-55.75973544269801;27/4/2024;2;81060;
11981;LAS TOSCAS SUR (LA ESQUINA);http://maps.google.com/?q=-34.758827937139316,-55.744578279554844;27/4/2024;2;11981;11981
11881; Polackoff y Cia S.A.:;http://maps.google.com/?q=-34.77095589884734,-55.73343571275472;27/4/2024;2;11881;11881
11787; Rodi Ltda.:;http://maps.google.com/?q=-34.76468956250906,-55.72242759168148;27/4/2024;2;11787;11787
21960;EL LOLO;http://maps.google.com/?q=-34.489623690769555,-55.55546309798956;27/4/2024;2;21960;
21207; NELLY.;http://maps.google.com/?q=-34.48680659017791,-55.55757902562618;27/4/2024;2;21207;21207
21900; ANABEL ALVAREZ;http://maps.google.com/?q=-34.4885545081153,-55.5573275685310;27/4/2024;2;21900;21900
21416; LO DE MARTIN;http://maps.google.com/?q=-34.491209615188744,-55.56005235761404;27/4/2024;2;21416;
21417; FACELLO;http://maps.google.com/?q=-34.49494535802259,-55.56249886751175;27/4/2024;2;21417;21417
23190; LILIAN PALERMO EL NUEVO;http://maps.google.com/?q=-34.77396771329382,-55.57382985949516;27/4/2024;2;23190;23190
22990; ELBA SILVERA ALMACEN LILA;http://maps.google.com/?q=-34.78344253472815,-55.4914116114378;27/4/2024;2;22990;22990
23130; JUANITA FRESQUET;http://maps.google.com/?q=-34.76885780879656,-55.59722241014241;27/4/2024;2;23130;23130
23080; POLLERIA EL BIGOTE;http://maps.google.com/?q=-34.770111766902936,-55.58956503868103;27/4/2024;2;23080;23080
62950; KIOSCO MANU;http://maps.google.com/?q=-34.779849743102154,-55.757437124848366;27/4/2024;2;62950;62950
12888; ALMACEN LO TUYO;http://maps.google.com/?q=-34.772352209080594,-55.819815918803215;27/4/2024;2;82185;82185
12932; FLIA SRL;http://maps.google.com/?q=-34.777434633890415,-55.83953116089106;27/4/2024;2;13330;13330
12928; OMBU;http://maps.google.com/?q=-34.767911750482384,-55.83326384425164;27/4/2024;2;12928;12928
13000; KIOSCO GAVILAN MARGARET SUAREZ;http://maps.google.com/?q=-34.785157502642946,-55.86268465965986;27/4/2024;2;13000;
12960; SIRIPO;http://maps.google.com/?q=-34.76933124700822,-55.83534959703684;27/4/2024;2;12960;12960
12640; PANADERIA COLON. N.Reguci;http://maps.google.com/?q=-34.77146099683461,-55.85029352456331;27/4/2024;2;12640;
12993; KIOSCO TUBICHA;http://maps.google.com/?q=-34.77036128934886,-55.83437360823154;27/4/2024;2;12993;12993
13040; MINI MERCADO MYRIAM;http://maps.google.com/?q=-34.77613892757577,-55.84839049726724;27/4/2024;2;13040;
12918; HUMBERTO TORELLO;http://maps.google.com/?q=-34.781970134181265,-55.86471006274223;27/4/2024;2;12918;
12327; CARINA BARDECIO;http://maps.google.com/?q=-34.775039833219495,-55.841676592826836;27/4/2024;2;12327;12327
12937; EL ARTESANO;http://maps.google.com/?q=-34.77276751730933,-55.84966454654932;27/4/2024;2;12937;12937
12475; ALMACEN AGUSTINA;http://maps.google.com/?q=-34.76968983539941,-55.86510267108679;27/4/2024;2;12475;12475
12927; LOS 4 HERMANOS;http://maps.google.com/?q=-34.76870302503415,-55.86277686059474;27/4/2024;2;12927;
13065;MIGUEL DA COSTA;http://maps.google.com/?q=-34.77795125840691,-55.86896974593401;27/4/2024;2;13065;13065
62308; ALADAN;http://maps.google.com/?q=-34.77346455845156,-55.76271504163742;27/4/2024;2;62308;
11501; MARIA BLANCO;http://maps.google.com/?q=-34.76972756695981,-55.72910394519567;27/4/2024;2;11501;
11912; MILTON ACOSTA;http://maps.google.com/?q=-34.739224097802285,-55.71069225668908;27/4/2024;2;11912;
62940; KARINA ESCALANTE;http://maps.google.com/?q=-34.774358227635844,-55.75772814452648;27/4/2024;2;62940;
62864; LA FAROLA;http://maps.google.com/?q=-34.77384819019917,-55.76100312173366;27/4/2024;2;62864;
11935; KIOSCO SANDRA;http://maps.google.com/?q=-34.76243431415496,-55.75099747627973;27/4/2024;2;11935;
11925; YUDITH ESTEVEZ-NORMA;http://maps.google.com/?q=-34.753644096775524,-55.727686397731304;27/4/2024;2;11925;11925
41626; ROSSANA (FORTIN);http://maps.google.com/?q=-34.77041747310679,-55.80781236290932;27/4/2024;2;41626;
12282; ANABELLA GONZALEZ;http://maps.google.com/?q=-34.775666354597824,-55.842122845351696;27/4/2024;2;12282;12282
12145; MOBY DICK;http://maps.google.com/?q=-34.775666354597824,-55.842122845351696;27/4/2024;2;13200;13200
12930; LA BALIZA;http://maps.google.com/?q=-34.766947228047805,-55.83289436995983;27/4/2024;2;12930;12930
12934; LO DE BEA;http://maps.google.com/?q=-34.768432290459984,-55.84123034030199;27/4/2024;2;12934;
12935; PIERINA ROSSETTO;http://maps.google.com/?q=-34.766732949403426,-55.8414402231574;27/4/2024;2;12935;12935
12955; LOQUITODO JAIMAR;http://maps.google.com/?q=-34.76622121229259,-55.83619918674231;27/4/2024;2;12955;
41982; FRUTAS Y VERDURAS;http://maps.google.com/?q=-34.754648165873554,-55.76591726392508;27/4/2024;2;41982;
11889; LAURA AGUIAR LO DE LAURA;http://maps.google.com/?q=-34.765441206459485,-55.74363078922033;27/4/2024;2;81124;
11997; LA PAUSA. Estela;http://maps.google.com/?q=-34.75910558942043,-55.73202084749938;27/4/2024;2;11997;11997
11980; ENRIQUE LEON;http://maps.google.com/?q=-34.77398974518177,-55.74096970260142;27/4/2024;2;11980;11980
11994;Kiosco Vilu;http://maps.google.com/?q=-34.76473308037405,-55.72242792695761;27/4/2024;2;11994;
11479; CECIBET;http://maps.google.com/?q=-34.76366247914893,-55.73108039796352;27/4/2024;2;11479;
11864; GABRIEL;http://maps.google.com/?q=-34.75250613703925,-55.70888243615627;27/4/2024;2;11864;
11233; EL QUIOSCO;http://maps.google.com/?q=-34.75179652264282,-55.70945877581835;27/4/2024;2;11233;
11979;GIMENA EL PUESTITO DE LA 4;http://maps.google.com/?q=-34.75773026496122,-55.73158700019121;27/4/2024;2;11891;11891
11991; PUNTO V;http://maps.google.com/?q=-34.76352118188625,-55.71130245923995;27/4/2024;2;11991;
42056; LIDIA LARROSA;http://maps.google.com/?q=-34.73543182864519,-55.87449073791504;27/4/2024;2;42056;
12923; KIOSCO R34 VALENTINA RODRIGUEZ;http://maps.google.com/?q=-34.72144516085959,-55.87816033512353;27/4/2024;2;42940;42940
13075;LA BUENA SUERTE;http://maps.google.com/?q=-34.76751955311376,-55.82865748554468;27/4/2024;2;13075;
12933;ALEXANDRA ECHEVARNE;http://maps.google.com/?q=-34.77953966576119,-55.84358029067516;27/4/2024;2;12933;
62665; BRAULIO VAZQUIEZ;http://maps.google.com/?q=-34.7689613650307,-55.7634405791759;27/4/2024;2;62998;62998
62900; ALVARO;http://maps.google.com/?q=-34.774760582158166,-55.76122507452965;27/4/2024;2;62611;
62611; CABO DEL VALLE;http://maps.google.com/?q=-34.774760582158166,-55.76122507452965;27/4/2024;2;62611;
18015; Ancap San Luis:;http://maps.google.com/?q=-34.76974601961445,-55.5771366879344;27/4/2024;2;18015;
21412; Renivel:;http://maps.google.com/?q=-34.48825107771597,-55.63026923686266;27/4/2024;2;21412;21412
23200; Fuentes:;http://maps.google.com/?q=-34.76590502437571,-55.58960493654013;27/4/2024;2;23200;23200
22338; FUENTES;http://maps.google.com/?q=-34.76590502437571,-55.58960493654013;27/4/2024;2;23200;23200
12805; KIOSCO LA PLACITA;http://maps.google.com/?q=-34.778980367006625,-55.84050212055445;27/4/2024;2;12805;12805
81064; Manjares de Paulina;http://maps.google.com/?q=-34.77220982507543,-55.76017465442418;27/4/2024;2;81064;
81050; Panaderia Ex Fatima II Laura Acosta;http://maps.google.com/?q=-34.77089833841158,-55.81580970436334;27/4/2024;2;81050;
81003; Kiosco Pita (salinas sur ). Visita periodica;http://maps.google.com/?q=-34.776710362730554,-55.83967935293913;27/4/2024;2;81003;
11545; Gramar:;http://maps.google.com/?q=-34.75722893931289,-55.70189494639635;27/4/2024;2;11545;11545
81056; TIENDA LO DE MIRIAM;http://maps.google.com/?q=-34.74707616456878,-55.71641441434622;27/4/2024;2;81056;81056
85001; Graciela Mederos;http://maps.google.com/?q=-34.76343992896485,-55.75119193643331;27/4/2024;2;85001;
81058; La Pipona. Club P.Plata;http://maps.google.com/?q=-34.7661856825261,-55.7180304452776;27/4/2024;2;81058;
11940; FERNANDO GUTIERREZ;http://maps.google.com/?q=-34.75156898195294,-55.70486314594745;27/4/2024;2;11940;11940
11963;RUBEN MAURO;http://maps.google.com/?q=-34.7546445848532,-55.7135840132832;27/4/2024;2;11963;
11921; ALMACEN JUSTINO;http://maps.google.com/?q=-34.753976033178,-55.726600773632;27/4/2024;2;11921;
11575; SALON GLORIA;http://maps.google.com/?q=-34.755697122689995,-55.7272082939744;27/4/2024;2;11575;11575
11868; SUPER PARQUE DEL PLATA;http://maps.google.com/?q=-34.76665114879736,-55.72053730487823;27/4/2024;2;11868;11868
11567;Maruja;http://maps.google.com/?q=-34.764837743499704,-55.715225860476494;27/4/2024;2;11567;11567
62920; ARCOIRIS CAMILA SILVA;http://maps.google.com/?q=-34.76502806479078,-55.75437135994434;27/4/2024;2;62920;
85000; PORTERO NEGRO;http://maps.google.com/?q=-34.75665571653123,-55.76698210090398;27/4/2024;2;85000;85000
41873; SUENA LA CLAVE;http://maps.google.com/?q=-34.7590568350696,-55.7643857225775;27/4/2024;2;41873;
41997; EL PRO;http://maps.google.com/?q=-34.7504932514386,-55.7659088820219;27/4/2024;2;41997;
